SaleID,Date,CustomerID,ProductID,Quantity,UnitPrice,Discount,PaymentMethod,Channel,City,CustomerType,TotalAmount,Uniqueness,BookCategory,BookAgeYears,Condition,Language
S0403,2026-05-14,C0159,P023,1,752000,188000,Card,Online,Nowshahr,"Returning Customer",564000,3,History,154,Good,"Old Persian"
S0405,2026-05-14,C0047,P021,1,1780000,0,Card,Online,Nowshahr,"Returning Customer",1780000,7,"Classical Literature",49,Excellent,"Old Persian"
S0406,2026-05-14,C0105,P014,1,1124000,112400,Online,Online,Nowshahr,"Returning Customer",1011600,5,Manuscript,53,Acceptable,"Old Persian"
S0407,2026-05-15,C0073,P020,1,667000,0,Online,Online,Rasht,"Returning Customer",667000,3,"Classical Poetry",111,Acceptable,Persian
S0408,2026-05-15,C0176,P017,1,819000,204750,Card,Online,Nowshahr,"Returning Customer",614250,4,Religious-Mystical,66,Acceptable,Persian-Arabic
S0409,2026-05-16,C0097,P033,1,776000,0,Online,Online,Nowshahr,"Returning Customer",776000,4,History,20,Good,Persian-Arabic
S0411,2026-05-17,C0165,P014,1,1117000,0,Online,Online,Nowshahr,"Returning Customer",1117000,5,Manuscript,53,Acceptable,"Old Persian"
S0412,2026-05-19,C0053,P019,1,1010000,0,Online,Online,Rasht,"Returning Customer",1010000,5,"Classical Poetry",26,Good,Persian-Arabic
S0413,2026-05-19,C0151,P036,1,2201000,550250,Online,Online,Rasht,"Returning Customer",1650750,8,Religious-Mystical,43,Excellent,"Old Persian"
S0417,2026-05-21,C0156,P026,1,1342000,0,Online,Online,Rasht,"Returning Customer",1342000,6,History,38,Excellent,Persian-Arabic
S0419,2026-05-21,C0057,P031,1,1414000,282800,Online,Online,Rasht,"Returning Customer",1131200,6,"Classical Literature",33,Excellent,Persian
S0423,2026-05-24,C0029,P001,1,2047000,245640,Online,Online,Rasht,"Returning Customer",1801360,7,Philosophy,87,Excellent,"Old Persian"
S0424,2026-05-26,C0103,P031,1,1385000,166200,Card,Online,Nowshahr,"Returning Customer",1218800,6,"Classical Literature",33,Excellent,Persian
S0425,2026-05-26,C0066,P013,1,2854000,0,Online,Online,Rasht,"Returning Customer",2854000,9,Manuscript,53,Acceptable,"Old Persian"
S0427,2026-05-27,C0104,P009,1,1387000,0,Online,Online,Nowshahr,"Returning Customer",1387000,6,"Classical Literature",52,Good,Persian
S0429,2026-05-27,C0062,P032,1,1315000,328750,Online,Online,Rasht,"Returning Customer",986250,5,Religious-Mystical,198,Acceptable,Persian-Arabic
S0430,2026-05-27,C0036,P001,1,1830000,0,Online,Online,Nowshahr,"Returning Customer",1830000,7,Philosophy,87,Excellent,"Old Persian"
S0431,2026-05-28,C0133,P041,1,1945000,486250,Online,Online,Nowshahr,"Returning Customer",1458750,7,Philosophy,122,Good,Persian
S0435,2026-05-29,C0009,P033,2,753000,0,Online,Online,Nowshahr,"Returning Customer",1506000,4,History,20,Good,Persian-Arabic
S0436,2026-05-29,C0142,P022,1,523000,62760,Online,Online,Rasht,"Returning Customer",460240,3,Manuscript,44,Excellent,Persian-Arabic
S0438,2026-06-02,C0155,P013,1,3089000,463350,Online,Online,Nowshahr,"Returning Customer",2625650,9,Manuscript,53,Acceptable,"Old Persian"
S0439,2026-06-02,C0074,P025,1,1863000,0,Card,Online,Nowshahr,"Returning Customer",1863000,7,Philosophy,38,Excellent,"Old Persian"
S0440,2026-06-02,C0127,P032,1,1410000,0,Card,Online,Nowshahr,"Returning Customer",1410000,5,Religious-Mystical,198,Acceptable,Persian-Arabic
S0443,2026-06-04,C0095,P010,1,244000,0,Card,Online,Rasht,"Returning Customer",244000,1,History,18,Good,Persian-Arabic
S0444,2026-06-04,C0008,P019,1,1034000,0,Online,Online,Rasht,"Returning Customer",1034000,5,"Classical Poetry",26,Good,Persian-Arabic
S0445,2026-06-05,C0096,P026,1,1502000,375500,Online,Online,Rasht,"Returning Customer",1126500,6,History,38,Excellent,Persian-Arabic
S0446,2026-06-05,C0113,P011,1,500000,75000,Online,Online,Nowshahr,"Returning Customer",425000,3,Manuscript,28,Excellent,Persian-Arabic
S0449,2026-06-06,C0084,P034,1,2052000,0,Card,Online,Nowshahr,"Returning Customer",2052000,7,Philosophy,102,Good,Persian-Arabic
S0453,2026-06-09,C0078,P031,1,1462000,73100,Online,Online,Nowshahr,"Returning Customer",1388900,6,"Classical Literature",33,Excellent,Persian
S0457,2026-06-13,C0185,P008,1,1765000,0,Online,Online,Rasht,"Returning Customer",1765000,7,Philosophy,43,Good,Persian
S0460,2026-06-17,C0124,P036,1,2409000,0,Online,Online,Nowshahr,"Returning Customer",2409000,8,Religious-Mystical,43,Excellent,"Old Persian"
S0461,2026-06-17,C0162,P023,1,765000,0,Online,Online,Rasht,"Returning Customer",765000,3,History,154,Good,"Old Persian"
S0465,2026-06-21,C0061,P032,1,1297000,0,Online,Online,Rasht,"Returning Customer",1297000,5,Religious-Mystical,198,Acceptable,Persian-Arabic
S0467,2026-06-22,C0145,P011,1,541000,0,Online,Online,Rasht,"Returning Customer",541000,3,Manuscript,28,Excellent,Persian-Arabic
S0468,2026-06-23,C0166,P042,1,2258000,0,Online,Online,Rasht,"Returning Customer",2258000,8,"Classical Literature",65,Good,Persian-Arabic
S0471,2026-06-26,C0120,P031,1,1433000,171960,Card,Online,Rasht,"Returning Customer",1261040,6,"Classical Literature",33,Excellent,Persian
S0473,2026-06-29,C0190,P033,2,744000,0,Online,Online,Nowshahr,"Returning Customer",1488000,4,History,20,Good,Persian-Arabic
S0477,2026-07-02,C0121,P016,1,1389000,0,Online,Online,Nowshahr,"Returning Customer",1389000,6,"Classical Poetry",37,Good,"Old Persian"
S0479,2026-07-04,C0085,P037,1,939000,0,Online,Online,Nowshahr,"Returning Customer",939000,4,"Classical Literature",99,Acceptable,Persian-Arabic
S0480,2026-07-09,C0132,P016,1,1411000,0,Online,Online,Rasht,"Returning Customer",1411000,6,"Classical Poetry",37,Good,"Old Persian"
S0482,2026-07-10,C0009,P025,1,1818000,0,Online,Online,Nowshahr,"Returning Customer",1818000,7,Philosophy,38,Excellent,"Old Persian"
S0483,2026-07-11,C0152,P018,1,1109000,277250,Online,Online,Nowshahr,"Returning Customer",831750,5,Religious-Mystical,48,Excellent,Persian
S0486,2026-07-14,C0028,P004,1,1200000,240000,Card,Online,Rasht,"Returning Customer",960000,5,Religious-Mystical,105,Excellent,Persian-Arabic
S0487,2026-07-14,C0101,P020,2,690000,96600,Online,Online,Rasht,"Returning Customer",1283400,3,"Classical Poetry",111,Acceptable,Persian
S0488,2026-07-17,C0108,P003,1,1055000,0,Online,Online,Rasht,"Returning Customer",1055000,5,Philosophy,27,Excellent,"Old Persian"
S0489,2026-07-21,C0151,P024,1,1526000,0,Online,Online,Rasht,"Returning Customer",1526000,6,Philosophy,89,Good,"Old Persian"
S0492,2026-07-23,C0166,P035,1,2442000,0,Online,Online,Rasht,"Returning Customer",2442000,8,History,99,Excellent,"Old Persian"
S0493,2026-07-23,C0118,P004,1,1119000,0,Online,Online,Nowshahr,"Returning Customer",1119000,5,Religious-Mystical,105,Excellent,Persian-Arabic
S0494,2026-07-23,C0046,P015,1,836000,41800,Online,Online,Rasht,"Returning Customer",794200,4,"Classical Literature",57,Good,Persian-Arabic
S0495,2026-07-24,C0174,P030,1,2480000,0,Online,Online,Nowshahr,"Returning Customer",2480000,8,History,71,Acceptable,Persian-Arabic
S0498,2026-07-30,C0049,P019,1,987000,0,Card,Online,Rasht,"Returning Customer",987000,5,"Classical Poetry",26,Good,Persian-Arabic
S0499,2026-07-30,C0049,P010,1,251000,0,Online,Online,Rasht,"Returning Customer",251000,1,History,18,Good,Persian-Arabic
S0500,2026-07-31,C0002,P031,1,1502000,105140,Online,Online,Nowshahr,"Returning Customer",1396860,6,"Classical Literature",33,Excellent,Persian
